
23:23:08.322,+58:48:38.08,soft/medium,4,1.43449
23:23:08.322,+58:48:43.99,medium/hard,4,1.11959
23:23:08.322,+58:48:43.99,soft/medium,4,1.2794
23:23:08.447,+58:48:52.85,soft/medium,8,1.02373
23:23:08.448,+58:48:44.97,soft/medium,8,1.05216
23:23:08.449,+58:48:37.10,soft/medium,8,1.20317
23:23:08.449,+58:48:41.04,soft/medium,8,1.37312
23:23:08.451,+58:48:25.29,soft/medium,8,1.26627
23:23:08.454,+58:48:05.61,soft/medium,8,1.00041
23:23:08.575,+58:48:43.99,medium/hard,4,1.06593
23:23:08.575,+58:48:43.99,soft/medium,4,1.5354
23:23:08.575,+58:48:45.96,medium/hard,4,1.15982
23:23:08.575,+58:48:45.96,soft/medium,4,1.57219
23:23:08.576,+58:48:36.12,soft/medium,4,1.214
23:23:08.576,+58:48:38.09,soft/medium,4,1.55667
23:23:08.576,+58:48:40.05,medium/hard,4,1.32847
23:23:08.576,+58:48:40.05,soft/medium,4,1.61262
23:23:08.578,+58:48:22.34,soft/medium,4,1.0347
23:23:08.580,+58:48:08.57,medium/hard,4,1.06717
23:23:08.580,+58:48:08.57,soft/medium,4,1.04462
23:23:08.702,+58:48:39.07,soft/medium,16,1.18829
23:23:08.704,+58:48:31.20,soft/medium,16,1.31225
23:23:08.827,+58:48:53.83,medium/hard,4,1.15543
23:23:08.827,+58:48:53.83,soft/medium,4,1.52416
23:23:08.828,+58:48:43.99,medium/hard,4,1.00274
23:23:08.828,+58:48:43.99,soft/medium,4,1.50332
23:23:08.828,+58:48:45.96,medium/hard,4,1.2205
23:23:08.828,+58:48:45.96,soft/medium,4,1.32243
23:23:08.828,+58:48:47.93,medium/hard,4,1.2285
23:23:08.828,+58:48:47.93,soft/medium,4,1.34622
23:23:08.829,+58:48:42.02,medium/hard,4,1.13735
23:23:08.829,+58:48:42.02,soft/medium,4,1.6163
23:23:08.830,+58:48:30.22,soft/medium,4,1.03207
23:23:08.830,+58:48:32.18,soft/medium,4,1.3979
23:23:08.831,+58:48:24.31,soft/medium,4,1.34608
23:23:08.832,+58:48:22.34,soft/medium,4,1.00486
23:23:08.953,+58:48:56.79,soft/medium,8,1.10302
23:23:08.954,+58:48:48.91,medium/hard,8,1.08617
23:23:08.954,+58:48:48.91,soft/medium,8,1.21772
23:23:08.954,+58:48:52.85,soft/medium,8,1.18037
23:23:08.955,+58:48:41.04,medium/hard,8,1.09433
23:23:08.955,+58:48:41.04,soft/medium,8,1.32625
23:23:08.955,+58:48:44.98,medium/hard,8,1.1438
23:23:08.955,+58:48:44.98,soft/medium,8,1.35902
23:23:08.956,+58:48:37.11,medium/hard,8,1.16965
23:23:08.956,+58:48:37.11,soft/medium,8,1.58003
23:23:08.957,+58:48:29.23,soft/medium,8,1.00521
23:23:08.957,+58:48:33.17,soft/medium,8,1.30952
23:23:08.958,+58:48:21.36,soft/medium,8,1.14988
23:23:08.958,+58:48:25.30,soft/medium,8,1.52144
23:23:08.961,+58:48:05.62,soft/medium,8,1.04006
23:23:09.075,+58:49:27.29,medium/hard,4,1.03034
23:23:09.082,+58:48:42.03,medium/hard,4,1.03104
23:23:09.082,+58:48:42.03,soft/medium,4,1.77709
23:23:09.083,+58:48:34.16,soft/medium,4,1.07879
23:23:09.083,+58:48:38.09,medium/hard,4,1.32736
23:23:09.083,+58:48:38.09,soft/medium,4,1.6806
23:23:09.085,+58:48:24.32,soft/medium,4,1.52924
23:23:09.334,+58:48:47.93,soft/medium,4,1.25104
23:23:09.334,+58:48:51.87,soft/medium,4,1.94362
23:23:09.335,+58:48:44.00,soft/medium,4,1.50535
23:23:09.335,+58:48:45.97,soft/medium,4,1.20357
23:23:09.337,+58:48:32.19,soft/medium,4,1.21738
23:23:09.452,+58:49:47.96,soft/medium,8,1.026
23:23:09.460,+58:48:52.85,medium/hard,8,1.07965
23:23:09.460,+58:48:52.85,soft/medium,8,1.26977
23:23:09.461,+58:48:48.92,medium/hard,8,1.00626
23:23:09.461,+58:48:48.92,soft/medium,8,1.41355
23:23:09.462,+58:48:41.05,soft/medium,8,1.46018
23:23:09.462,+58:48:44.98,medium/hard,8,1.11863
23:23:09.462,+58:48:44.98,soft/medium,8,1.25196
23:23:09.463,+58:48:33.17,medium/hard,8,1.14744
23:23:09.463,+58:48:33.17,soft/medium,8,1.41468
23:23:09.463,+58:48:37.11,medium/hard,8,1.11514
23:23:09.463,+58:48:37.11,soft/medium,8,1.46728
23:23:09.464,+58:48:29.24,soft/medium,8,1.09231
23:23:09.465,+58:48:21.37,soft/medium,8,1.03595
23:23:09.583,+58:49:23.36,soft/medium,4,1.36403
23:23:09.586,+58:48:57.78,soft/medium,4,1.20223
23:23:09.588,+58:48:44.00,soft/medium,4,1.46147
23:23:09.588,+58:48:49.90,soft/medium,4,1.29433
23:23:09.589,+58:48:40.06,soft/medium,4,1.40523
23:23:09.589,+58:48:42.03,soft/medium,4,1.73527
23:23:09.590,+58:48:32.19,soft/medium,4,1.1734
23:23:09.590,+58:48:34.16,soft/medium,4,1.00733
23:23:09.590,+58:48:36.13,soft/medium,4,1.24988
23:23:09.595,+58:47:58.74,medium/hard,4,1.03325
23:23:09.595,+58:47:58.74,soft/medium,4,1.09861
23:23:09.596,+58:47:48.90,soft/medium,4,1.29704
23:23:09.715,+58:48:46.95,soft/medium,16,1.12765
23:23:09.716,+58:48:39.08,medium/hard,16,1.09371
23:23:09.716,+58:48:39.08,soft/medium,16,1.34738
23:23:09.717,+58:48:31.21,medium/hard,16,1.12839
23:23:09.717,+58:48:31.21,soft/medium,16,1.42074
23:23:09.718,+58:48:23.34,soft/medium,16,1.15255
23:23:09.839,+58:49:01.71,soft/medium,4,1.0184
23:23:09.841,+58:48:45.97,soft/medium,4,1.19994
23:23:09.842,+58:48:40.07,soft/medium,4,1.27429
23:23:09.842,+58:48:42.03,soft/medium,4,1.30967
23:23:09.842,+58:48:44.00,soft/medium,4,1.45515
23:23:09.843,+58:48:34.16,soft/medium,4,1.0477
23:23:09.843,+58:48:36.13,soft/medium,4,1.24221
23:23:09.843,+58:48:38.10,soft/medium,4,1.23141
23:23:09.844,+58:48:30.23,soft/medium,4,1.05584
23:23:09.847,+58:48:08.58,soft/medium,4,1.12044
23:23:09.964,+58:49:16.47,soft/medium,8,1.00237
23:23:09.967,+58:48:56.79,soft/medium,8,1.06747
23:23:09.968,+58:48:44.99,soft/medium,8,1.32357
23:23:09.968,+58:48:48.92,soft/medium,8,1.38822
23:23:09.969,+58:48:37.11,soft/medium,8,1.28527
23:23:09.969,+58:48:41.05,soft/medium,8,1.39334
23:23:09.970,+58:48:33.18,soft/medium,8,1.2703
23:23:09.971,+58:48:25.31,soft/medium,8,1.04059
23:23:10.084,+58:50:04.69,medium/hard,4,1.05415
23:23:10.087,+58:49:41.08,medium/hard,4,1.0287
23:23:10.087,+58:49:41.08,soft/medium,4,1.06063
23:23:10.095,+58:48:42.04,soft/medium,4,1.36059
23:23:10.095,+58:48:44.00,soft/medium,4,1.43255
23:23:10.095,+58:48:45.97,soft/medium,4,1.24697
23:23:10.096,+58:48:34.16,soft/medium,4,1.09813
23:23:10.096,+58:48:36.13,soft/medium,4,1.04722
23:23:10.096,+58:48:38.10,soft/medium,4,1.05005
23:23:10.096,+58:48:40.07,soft/medium,4,1.22804
23:23:10.097,+58:48:28.26,soft/medium,4,1.3642
23:23:10.097,+58:48:32.20,soft/medium,4,1.06879
23:23:10.098,+58:48:24.32,soft/medium,4,1.06019
23:23:10.099,+58:48:14.48,soft/medium,4,1.64504
23:23:10.099,+58:48:18.42,soft/medium,4,1.01585
23:23:10.101,+58:48:02.68,medium/hard,4,1.00891
23:23:10.222,+58:48:43.02,soft/medium,32,5.39555
23:23:10.233,+58:47:24.30,medium/hard,32,5.50344
23:23:10.347,+58:48:53.85,soft/medium,4,1.17213
23:23:10.347,+58:48:57.78,soft/medium,4,1.12853
23:23:10.348,+58:48:45.97,soft/medium,4,1.33842
23:23:10.348,+58:48:47.94,soft/medium,4,1.27043
23:23:10.349,+58:48:40.07,soft/medium,4,1.13679
23:23:10.350,+58:48:32.20,soft/medium,4,1.22983
23:23:10.350,+58:48:34.17,soft/medium,4,1.1036
23:23:10.350,+58:48:36.13,soft/medium,4,1.0804
23:23:10.351,+58:48:26.29,soft/medium,4,1.12457
23:23:10.351,+58:48:28.26,soft/medium,4,1.20973
23:23:10.352,+58:48:14.49,soft/medium,4,1.04379
23:23:10.465,+58:49:59.77,medium/hard,8,1.19662
23:23:10.471,+58:49:16.48,soft/medium,8,1.04858
23:23:10.472,+58:49:04.67,soft/medium,8,1.08627
23:23:10.473,+58:48:56.80,soft/medium,8,1.03733
23:23:10.474,+58:48:48.93,soft/medium,8,1.14745
23:23:10.474,+58:48:52.86,medium/hard,8,1.01137
23:23:10.474,+58:48:52.86,soft/medium,8,1.21105
23:23:10.475,+58:48:44.99,soft/medium,8,1.13196
23:23:10.476,+58:48:37.12,soft/medium,8,1.22453
23:23:10.476,+58:48:41.06,soft/medium,8,1.27154
23:23:10.477,+58:48:29.25,soft/medium,8,1.06698
23:23:10.477,+58:48:33.18,soft/medium,8,1.1045
23:23:10.478,+58:48:25.31,soft/medium,8,1.00196
23:23:10.483,+58:47:45.95,medium/hard,8,1.2319
23:23:10.600,+58:48:53.85,soft/medium,4,1.04989
23:23:10.600,+58:48:59.75,soft/medium,4,1.46941
23:23:10.601,+58:48:49.91,soft/medium,4,1.6405
23:23:10.601,+58:48:51.88,soft/medium,4,1.24579
23:23:10.602,+58:48:40.07,soft/medium,4,1.17363
23:23:10.602,+58:48:42.04,soft/medium,4,1.43966
23:23:10.602,+58:48:44.01,soft/medium,4,1.19918
23:23:10.602,+58:48:45.98,soft/medium,4,1.42136
23:23:10.603,+58:48:36.14,soft/medium,4,1.09742
23:23:10.603,+58:48:38.10,soft/medium,4,1.05149
23:23:10.604,+58:48:26.30,soft/medium,4,1.11451
23:23:10.604,+58:48:28.26,soft/medium,4,1.1179
23:23:10.604,+58:48:30.23,soft/medium,4,1.18582
23:23:10.605,+58:48:18.42,soft/medium,4,1.30738
23:23:10.605,+58:48:20.39,soft/medium,4,1.12866
23:23:10.726,+58:49:02.71,soft/medium,16,1.04341
23:23:10.727,+58:48:54.83,soft/medium,16,1.14672
23:23:10.728,+58:48:46.96,soft/medium,16,1.30512
23:23:10.729,+58:48:39.09,soft/medium,16,1.2298
23:23:10.730,+58:48:31.22,medium/hard,16,1.00843
23:23:10.730,+58:48:31.22,soft/medium,16,1.37117
23:23:10.731,+58:48:23.35,soft/medium,16,1.08925
23:23:10.843,+58:50:12.57,medium/hard,4,1.32473
23:23:10.854,+58:48:49.91,medium/hard,4,1.02009
23:23:10.854,+58:48:49.91,soft/medium,4,1.33159
23:23:10.854,+58:48:51.88,soft/medium,4,1.16226
23:23:10.854,+58:48:55.82,soft/medium,4,1.03621
23:23:10.855,+58:48:42.04,soft/medium,4,1.23056
23:23:10.855,+58:48:44.01,soft/medium,4,1.28543
23:23:10.855,+58:48:45.98,soft/medium,4,1.33489
23:23:10.856,+58:48:34.17,soft/medium,4,1.23989
23:23:10.856,+58:48:36.14,soft/medium,4,1.20549
23:23:10.856,+58:48:38.11,soft/medium,4,1.28012
23:23:10.856,+58:48:40.07,soft/medium,4,1.33942
23:23:10.857,+58:48:28.27,soft/medium,4,1.10788
23:23:10.857,+58:48:30.23,soft/medium,4,1.10607
23:23:10.857,+58:48:32.20,soft/medium,4,1.1012
23:23:10.858,+58:48:20.39,soft/medium,4,1.26835
23:23:10.858,+58:48:24.33,soft/medium,4,1.18783
23:23:10.858,+58:48:26.30,soft/medium,4,1.13202
23:23:10.859,+58:48:18.43,soft/medium,4,1.15432
23:23:10.976,+58:49:28.29,soft/medium,8,1.1517
23:23:10.980,+58:48:56.80,soft/medium,8,1.05351
23:23:10.981,+58:48:48.93,soft/medium,8,1.22823
23:23:10.982,+58:48:41.06,soft/medium,8,1.26149
23:23:10.982,+58:48:45.00,soft/medium,8,1.25284
23:23:10.983,+58:48:33.19,soft/medium,8,1.06645
23:23:10.983,+58:48:37.12,soft/medium,8,1.28619
23:23:10.984,+58:48:25.32,soft/medium,8,1.15813
23:23:10.984,+58:48:29.25,soft/medium,8,1.10248
23:23:10.985,+58:48:17.44,soft/medium,8,1.13404
23:23:10.985,+58:48:21.38,soft/medium,8,1.04941
23:23:10.991,+58:47:38.08,soft/medium,8,1.06553
23:23:11.102,+58:49:31.24,medium/hard,4,1.05513
23:23:11.106,+58:48:59.76,medium/hard,4,1.02604
23:23:11.107,+58:48:53.85,soft/medium,4,1.08117
23:23:11.108,+58:48:45.98,soft/medium,4,1.28537
23:23:11.108,+58:48:47.95,medium/hard,4,1.14158
23:23:11.108,+58:48:47.95,soft/medium,4,1.54051
23:23:11.109,+58:48:38.11,soft/medium,4,1.33863
23:23:11.109,+58:48:40.08,soft/medium,4,1.38797
23:23:11.109,+58:48:42.04,medium/hard,4,1.00605
23:23:11.109,+58:48:42.04,soft/medium,4,1.44731
23:23:11.110,+58:48:30.24,soft/medium,4,1.08799
23:23:11.110,+58:48:36.14,soft/medium,4,1.10148
23:23:11.111,+58:48:24.33,soft/medium,4,1.00712
23:23:11.112,+58:48:18.43,soft/medium,4,1.14118
23:23:11.358,+58:49:17.47,soft/medium,4,1.33586
23:23:11.360,+58:48:55.82,medium/hard,4,1.26679
23:23:11.360,+58:48:59.76,medium/hard,4,1.14485
23:23:11.361,+58:48:47.95,medium/hard,4,1.22014
23:23:11.361,+58:48:47.95,soft/medium,4,1.58286
23:23:11.361,+58:48:51.89,medium/hard,4,1.33741
23:23:11.361,+58:48:51.89,soft/medium,4,1.09337
23:23:11.361,+58:48:53.85,medium/hard,4,1.06523
23:23:11.361,+58:48:53.85,soft/medium,4,1.11052
23:23:11.362,+58:48:40.08,soft/medium,4,1.32604
23:23:11.362,+58:48:44.01,soft/medium,4,1.37124
23:23:11.362,+58:48:45.98,medium/hard,4,1.0897
23:23:11.362,+58:48:45.98,soft/medium,4,1.47909
23:23:11.363,+58:48:32.21,soft/medium,4,1.1502
23:23:11.363,+58:48:34.17,soft/medium,4,1.1001
23:23:11.363,+58:48:38.11,soft/medium,4,1.12661
23:23:11.374,+58:47:11.52,medium/hard,4,1.06286
23:23:11.476,+58:50:19.46,medium/hard,8,1.0146
23:23:11.479,+58:49:55.85,medium/hard,8,1.0337
23:23:11.487,+58:48:52.87,medium/hard,8,1.00271
23:23:11.488,+58:48:45.00,medium/hard,8,1.26996
23:23:11.488,+58:48:45.00,soft/medium,8,1.32293
23:23:11.488,+58:48:48.94,medium/hard,8,1.11842
23:23:11.488,+58:48:48.94,soft/medium,8,1.63063
23:23:11.489,+58:48:37.13,soft/medium,8,1.30094
23:23:11.489,+58:48:41.06,soft/medium,8,1.3743
23:23:11.490,+58:48:29.26,soft/medium,8,1.03748
23:23:11.490,+58:48:33.19,soft/medium,8,1.13176
23:23:11.491,+58:48:21.38,soft/medium,8,1.06436
23:23:11.491,+58:48:25.32,soft/medium,8,1.06898
23:23:11.492,+58:48:17.45,soft/medium,8,1.05409
23:23:11.612,+58:49:07.63,soft/medium,4,1.00109
23:23:11.613,+58:48:57.79,medium/hard,4,1.20033
23:23:11.614,+58:48:49.92,medium/hard,4,1.42184
23:23:11.614,+58:48:49.92,soft/medium,4,1.2755
23:23:11.614,+58:48:55.82,medium/hard,4,1.04077
23:23:11.615,+58:48:42.05,medium/hard,4,1.12412
23:23:11.615,+58:48:42.05,soft/medium,4,1.19152
23:23:11.615,+58:48:44.02,medium/hard,4,1.09082
23:23:11.615,+58:48:44.02,soft/medium,4,1.27917
23:23:11.615,+58:48:45.98,medium/hard,4,1.18051
23:23:11.615,+58:48:45.98,soft/medium,4,1.41301
23:23:11.615,+58:48:47.95,medium/hard,4,1.25502
23:23:11.615,+58:48:47.95,soft/medium,4,1.38199
23:23:11.616,+58:48:36.14,soft/medium,4,1.36122
23:23:11.616,+58:48:40.08,soft/medium,4,1.31585
23:23:11.617,+58:48:32.21,soft/medium,4,1.32601
23:23:11.619,+58:48:10.56,soft/medium,4,1.06212
23:23:11.620,+58:48:04.66,soft/medium,4,1.20091
23:23:11.743,+58:48:39.10,soft/medium,16,1.25073
23:23:11.744,+58:48:31.23,soft/medium,16,1.29804
23:23:11.745,+58:48:23.35,soft/medium,16,1.07906
23:23:11.746,+58:48:15.48,soft/medium,16,1.02823
23:23:11.858,+58:50:06.67,soft/medium,4,1.06039
23:23:11.867,+58:48:53.86,soft/medium,4,1.00582
23:23:11.868,+58:48:45.99,medium/hard,4,1.07964
23:23:11.868,+58:48:45.99,soft/medium,4,1.25047
23:23:11.868,+58:48:47.95,medium/hard,4,1.09678
23:23:11.868,+58:48:47.95,soft/medium,4,1.39135
23:23:11.868,+58:48:49.92,medium/hard,4,1.0551
23:23:11.868,+58:48:49.92,soft/medium,4,1.16296
23:23:11.868,+58:48:51.89,soft/medium,4,1.117
23:23:11.869,+58:48:40.08,medium/hard,4,1.06486
23:23:11.869,+58:48:40.08,soft/medium,4,1.33557
23:23:11.869,+58:48:42.05,medium/hard,4,1.03683
23:23:11.869,+58:48:42.05,soft/medium,4,1.1681
23:23:11.869,+58:48:44.02,medium/hard,4,1.04254
23:23:11.869,+58:48:44.02,soft/medium,4,1.39741
23:23:11.870,+58:48:32.21,soft/medium,4,1.08492
23:23:11.870,+58:48:34.18,soft/medium,4,1.20254
23:23:11.870,+58:48:36.15,soft/medium,4,1.10806
23:23:11.873,+58:48:10.56,soft/medium,4,1.00094
23:23:11.875,+58:47:52.85,medium/hard,4,1.22409
23:23:11.994,+58:48:52.87,medium/hard,8,1.07424
23:23:11.994,+58:48:56.81,medium/hard,8,1.12069
23:23:11.995,+58:48:45.00,medium/hard,8,1.29182
23:23:11.995,+58:48:45.00,soft/medium,8,1.41812
23:23:11.995,+58:48:48.94,medium/hard,8,1.08519
23:23:11.996,+58:48:37.13,soft/medium,8,1.20094
23:23:11.996,+58:48:41.07,medium/hard,8,1.06221
23:23:11.996,+58:48:41.07,soft/medium,8,1.33984
23:23:11.997,+58:48:29.26,soft/medium,8,1.04377
23:23:11.997,+58:48:33.19,soft/medium,8,1.12191
23:23:12.004,+58:47:34.16,medium/hard,8,1.20284
23:23:12.110,+58:50:18.48,medium/hard,4,1.16455
23:23:12.116,+58:49:29.28,medium/hard,4,1.1469
23:23:12.117,+58:49:27.32,medium/hard,4,1.1275
23:23:12.121,+58:48:47.96,soft/medium,4,1.14318
23:23:12.121,+58:48:49.92,soft/medium,4,1.04819
23:23:12.121,+58:48:51.89,medium/hard,4,1.03279
23:23:12.121,+58:48:53.86,soft/medium,4,1.0594
23:23:12.122,+58:48:42.05,soft/medium,4,1.20924
23:23:12.123,+58:48:34.18,soft/medium,4,1.01416
23:23:12.124,+58:48:28.28,soft/medium,4,1.00216
23:23:12.124,+58:48:30.24,soft/medium,4,1.05572
23:23:12.130,+58:47:39.08,medium/hard,4,1.15124
23:23:12.370,+58:49:25.35,medium/hard,4,1.03235
23:23:12.370,+58:49:29.29,medium/hard,4,1.11465
23:23:12.370,+58:49:31.25,medium/hard,4,1.03542
23:23:12.371,+58:49:21.41,medium/hard,4,1.27057
23:23:12.371,+58:49:23.38,medium/hard,4,1.21368
23:23:12.373,+58:48:59.77,medium/hard,4,1.11832
23:23:12.373,+58:49:01.73,medium/hard,4,1.04341
23:23:12.373,+58:49:01.73,soft/medium,4,1.09912
23:23:12.374,+58:48:55.83,medium/hard,4,1.03694
23:23:12.374,+58:48:57.80,medium/hard,4,1.01592
23:23:12.375,+58:48:44.02,soft/medium,4,1.12755
23:23:12.375,+58:48:45.99,soft/medium,4,1.06433
23:23:12.375,+58:48:49.93,soft/medium,4,1.11908
23:23:12.376,+58:48:38.12,soft/medium,4,1.11634
23:23:12.376,+58:48:40.09,soft/medium,4,1.00226
23:23:12.376,+58:48:42.05,soft/medium,4,1.05873
23:23:12.377,+58:48:28.28,soft/medium,4,1.10076
23:23:12.377,+58:48:30.25,medium/hard,4,1.29082
23:23:12.377,+58:48:30.25,soft/medium,4,1.00974
23:23:12.377,+58:48:32.21,soft/medium,4,1.35284
23:23:12.378,+58:48:18.44,soft/medium,4,1.05258
23:23:12.378,+58:48:24.34,soft/medium,4,1.29883
23:23:12.380,+58:48:06.63,soft/medium,4,1.21908
23:23:12.497,+58:49:24.37,medium/hard,8,1.08625
23:23:12.498,+58:49:16.49,medium/hard,8,1.04267
23:23:12.498,+58:49:20.43,medium/hard,8,1.00067
23:23:12.502,+58:48:41.07,soft/medium,8,1.18266
23:23:12.502,+58:48:45.01,soft/medium,8,1.11917
23:23:12.503,+58:48:33.20,soft/medium,8,1.07714
23:23:12.503,+58:48:37.13,soft/medium,8,1.16072
23:23:12.504,+58:48:29.26,soft/medium,8,1.0514
23:23:12.623,+58:49:29.29,medium/hard,4,1.04807
23:23:12.623,+58:49:29.29,soft/medium,4,1.06014
23:23:12.623,+58:49:31.26,medium/hard,4,1.07071
23:23:12.624,+58:49:19.45,medium/hard,4,1.14287
23:23:12.624,+58:49:23.38,medium/hard,4,1.03066
23:23:12.624,+58:49:25.35,medium/hard,4,1.11965
23:23:12.624,+58:49:27.32,medium/hard,4,1.06577
23:23:12.626,+58:49:05.67,soft/medium,4,1.03932
23:23:12.627,+58:48:57.80,medium/hard,4,1.03265
23:23:12.627,+58:48:57.80,soft/medium,4,1.08461
23:23:12.628,+58:48:45.99,soft/medium,4,1.01505
23:23:12.629,+58:48:42.06,soft/medium,4,1.12641
23:23:12.629,+58:48:44.02,soft/medium,4,1.02131
23:23:12.630,+58:48:32.22,soft/medium,4,1.17155
23:23:12.630,+58:48:36.15,medium/hard,4,1.22539
23:23:12.630,+58:48:36.15,soft/medium,4,1.01228
23:23:12.631,+58:48:22.38,soft/medium,4,1.10318
23:23:12.631,+58:48:28.28,soft/medium,4,1.12675
23:23:12.632,+58:48:16.47,soft/medium,4,1.04917
23:23:12.632,+58:48:18.44,soft/medium,4,1.01121
23:23:12.756,+58:48:39.10,medium/hard,16,1.21672
23:23:12.756,+58:48:39.10,soft/medium,16,1.2994
23:23:12.757,+58:48:31.23,soft/medium,16,1.29002
23:23:12.758,+58:48:23.36,soft/medium,16,1.04305
23:23:12.876,+58:49:35.19,medium/hard,4,1.27576
23:23:12.877,+58:49:31.26,soft/medium,4,1.17076
23:23:12.880,+58:48:57.80,medium/hard,4,1.32927
23:23:12.880,+58:48:57.80,soft/medium,4,1.10544
23:23:12.880,+58:49:01.74,medium/hard,4,1.15995
23:23:12.885,+58:48:16.47,soft/medium,4,1.04735
23:23:12.887,+58:47:58.76,soft/medium,4,1.32708
23:23:12.894,+58:47:03.66,soft/medium,4,1.05733
23:23:13.004,+58:49:20.43,medium/hard,8,1.18887
23:23:13.004,+58:49:24.37,medium/hard,8,1.07023
23:23:13.004,+58:49:28.31,medium/hard,8,1.00811
23:23:13.005,+58:49:16.50,medium/hard,8,1.0731
23:23:13.007,+58:48:56.82,medium/hard,8,1.15028
23:23:13.007,+58:49:00.75,medium/hard,8,1.04492
23:23:13.009,+58:48:41.07,soft/medium,8,1.06491
23:23:13.009,+58:48:45.01,soft/medium,8,1.02064
23:23:13.010,+58:48:29.27,soft/medium,8,1.00971
23:23:13.129,+58:49:37.16,medium/hard,4,1.06706
23:23:13.130,+58:49:33.23,medium/hard,4,1.0084
23:23:13.130,+58:49:35.20,medium/hard,4,1.03114
23:23:13.133,+58:49:01.74,medium/hard,4,1.11067
23:23:13.134,+58:48:55.84,medium/hard,4,1.02981
23:23:13.134,+58:48:57.80,medium/hard,4,1.15163
23:23:13.135,+58:48:47.96,medium/hard,4,1.09885
23:23:13.138,+58:48:18.44,soft/medium,4,1.01614
23:23:13.139,+58:48:16.48,soft/medium,4,1.10034
23:23:13.140,+58:48:06.64,soft/medium,4,1.09448
23:23:13.146,+58:47:11.53,medium/hard,4,1.06025
23:23:13.146,+58:47:15.47,medium/hard,4,1.0793
23:23:13.265,+58:48:19.43,medium/hard,64,1.10903
23:23:13.265,+58:48:19.43,soft/medium,64,1.17623
23:23:13.268,+58:47:47.94,soft/medium,64,1.06493
23:23:13.376,+58:50:34.24,medium/hard,4,1.16616
23:23:13.386,+58:49:05.68,medium/hard,4,1.09098
23:23:13.386,+58:49:05.68,soft/medium,4,1.0851
23:23:13.386,+58:49:09.61,medium/hard,4,1.08203
23:23:13.387,+58:48:59.77,medium/hard,4,1.06856
23:23:13.389,+58:48:38.12,soft/medium,4,1.0223
23:23:13.390,+58:48:34.19,soft/medium,4,1.01834
23:23:13.392,+58:48:14.51,soft/medium,4,1.24851
23:23:13.392,+58:48:16.48,soft/medium,4,1.18684
23:23:13.510,+58:49:32.25,medium/hard,8,1.1036
